17	5	明确提出北京支持天津积极争取批准建立中国自由贸易试验区	0.3704	0.4762	0.4167	0.0769	0.1	0.087	0.0	0.0	0.0
18	5	聚美优品创始人兼CEO陈欧发出长微博《你永远不知道	0.32	0.3478	0.3333	0.1667	0.1818	0.1739	0.0	0.0	0.0
19	5	国际油价暴跌让中国笑逐颜开	0.3846	0.2174	0.2778	0.3333	0.1818	0.2353	0.0	0.0	0.0
20	5	周其凤2012年在长沙一中发表演讲时批评美国教育失败引起争议	0.1333	0.1905	0.1569	0.0667	0.1	0.08	0.0	0.0	0.0
21	5	越来越多的农村消费者对集市商店里的假冒伪劣商品很不满意	0.1111	0.1429	0.125	0.0769	0.1	0.087	0.0	0.0	0.0
22	5	“鬼城”现象正逐渐成为小城市中的普遍现象	0.45	0.45	0.45	0.2	0.2	0.2	0.1667	0.1667	0.1667
23	5	湖北省十一家奥迪经销商高管集体赴京	0.8235	0.6087	0.7	0.625	0.4545	0.5263	0.6	0.4286	0.5
24	5	让山东长星集团董事长朱玉国付出了沉重的代价	0.0952	0.087	0.0909	0.1	0.0909	0.0952	0.0	0.0	0.0
25	5	依靠外需不足以支撑经济平稳平衡发展	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	5	空军将派大量的F-22猛禽、F-35闪电II和B-2隐身轰炸机到该地区	0.0857	0.1429	0.1071	0.0	0.0	0.0	0.0	0.0	0.0
27	5	中纪委先后宣布山西省委常委、统战部长白云、山西省副省长任润厚涉嫌严重违纪违法被查	0.175	0.4375	0.25	0.1	0.25	0.1429	0.0	0.0	0.0
28	5	决定对国务院已出台政策措施落实情况开展全面督查	0.1304	0.1765	0.15	0.0909	0.125	0.1053	0.0	0.0	0.0
29	5	北京市从90年代推出、均价始终维持在每平方米4000元左右的经济适用房将成为历史	0.35	0.875	0.5	0.15	0.375	0.2143	0.0769	0.2	0.1111
30	5	世界各国政府在提供公路基础设施过程中都面临这样一个艰难的选择	0.2	0.2609	0.2264	0.0	0.0	0.0	0.0	0.0	0.0
31	5	李克强总理18日在美药典公司餐厅与10家进驻自贸区的中外企业家座谈	0.303	0.625	0.4082	0.1875	0.375	0.25	0.1818	0.4	0.25
32	5	另一方面很可能探讨以丙类户治理为重点的改革内容	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	5	江苏融泰石油科技股份有限公司实际控制人许才良出逃美国	0.0385	0.0588	0.0465	0.0	0.0	0.0	0.0	0.0	0.0
34	5	总部位于日内瓦的世界经济论坛发布了《2014-2015年全球竞争力报告》	0.2222	0.381	0.2807	0.1111	0.2	0.1429	0.0833	0.1429	0.1053
35	5	没有设置室外吸烟点的视为全面禁止吸烟	0.4444	0.3636	0.4	0.3333	0.2727	0.3	0.1667	0.1429	0.1538
36	5	新东方创始人徐小平的演讲引起500多名教育行业创业者的思考和轰动	0.2188	0.4375	0.2917	0.125	0.25	0.1667	0.2	0.4	0.2667
37	5	加上目前正在四大产权交易所挂牌转让的世纪证券、申银万国、云南证券等	0.2727	0.4286	0.3333	0.1875	0.3	0.2308	0.0	0.0	0.0
38	5	是一位对两岸事务有深入了解、充分掌握的领导人、老朋友	0.0769	0.1111	0.0909	0.0	0.0	0.0	0.0	0.0	0.0
39	5	方案的核心内容是确立电网企业新的盈利模式	0.35	0.3043	0.3256	0.2	0.1818	0.1905	0.0	0.0	0.0
40	5	前教育部新闻发言人、现语文出版社社长王旭明作客岭南大讲坛·公众论坛	0.2727	0.45	0.3396	0.125	0.2	0.1538	0.1818	0.3333	0.2353
41	5	阿里巴巴可能在IPO(首次公开招股)时使估值低于分析师预期的22%	0.2727	0.5625	0.3673	0.125	0.25	0.1667	0.0909	0.2	0.125
42	5	美国司法部曾指控该行在金融危机爆发前向消费者出售劣质住房抵押贷款支持证券（MBS）	0.0488	0.125	0.0702	0.0	0.0	0.0	0.0	0.0	0.0
43	5	凡客旗下自有物流服务公司如风达大幅裁员2000人	0.125	0.1579	0.1395	0.0833	0.1111	0.0952	0.0	0.0	0.0
44	5	如果延长养老保险缴费年限	0.5833	0.35	0.4375	0.0	0.0	0.0	0.0	0.0	0.0
45	5	中国反垄断调查风暴继续席卷汽车行业	0.2941	0.2083	0.2439	0.125	0.0833	0.1	0.2	0.125	0.1538
46	5	是部分地方政府盲目举债的隐忧及无力还债的现实	0.1364	0.1304	0.1333	0.0	0.0	0.0	0.0	0.0	0.0
47	5	91.6%的人关注所在城市的排水问题	0.1111	0.0909	0.1	0.0	0.0	0.0	0.0	0.0	0.0
48	5	2013年服务业增加值占经济总量比重为46.1%	0.4167	0.4545	0.4348	0.1667	0.1818	0.1739	0.125	0.1429	0.1333
49	5	瓦尔斯总理在法国驻上海总领馆会见了京东集团创始人兼CEO刘强东并共进午餐	0.4167	0.75	0.5357	0.1667	0.3	0.2143	0.0	0.0	0.0
50	5	2012年全球电信运营商短信营收损失将达230亿美元	0.1154	0.1765	0.1395	0.0	0.0	0.0	0.0	0.0	0.0
51	5	又一位券商固收高管被卷入“债市打黑”风暴	0.15	0.15	0.15	0.1	0.1	0.1	0.0	0.0	0.0
52	5	这说明当时在生产线上相关的管理者是知道碱水混入到牛奶之中	0.4286	0.5	0.4615	0.2857	0.3333	0.3077	0.2222	0.25	0.2353
53	5	是履职山东的郭树清面临的新考验	0.4	0.2857	0.3333	0.2857	0.2	0.2353	0.4	0.2857	0.3333
54	5	以购物为主要内容的“扫货游”成为出境游的重要内容	0.0833	0.2222	0.1212	0.0	0.0	0.0	0.0	0.0	0.0
55	5	我不认为目前收入差距扩大的主要原因是腐败	0.15	0.15	0.15	0.1	0.1	0.1	0.0	0.0	0.0
56	5	兰州贾家堡村民贾玉国无论如何都不会想到	0.0526	0.1111	0.0714	0.0	0.0	0.0	0.0	0.0	0.0
57	5	盲足老将林金标这次没有去参加集训	0.125	0.1	0.1111	0.125	0.1	0.1111	0.0	0.0	0.0
58	5	员工上午、下午上班前第一件事情就是去表上标记自己的心情状况	0.2069	0.3158	0.25	0.1429	0.2222	0.1739	0.0	0.0	0.0
59	5	公司现任CEO库克向全体员工发布邮件怀念这位苹果公司的精神领袖	0.2581	0.8	0.3902	0.1333	0.4	0.2	0.0	0.0	0.0
60	5	艾滋病感染者和病人数累计报告数排在前6位的省份依次为云南、广西、河南、四川、新疆和广东	0.0698	0.1765	0.1	0.0476	0.125	0.069	0.0714	0.2	0.1053
61	5	北京市大兴区摔死女童案犯罪嫌疑人韩某、李某分别因涉嫌故意杀人罪和窝藏罪	0.2571	0.75	0.383	0.1176	0.3333	0.1739	0.0909	0.25	0.1333
62	5	陈建华透露广州PM2.5最主要的来源	0.4444	0.381	0.4103	0.2222	0.2	0.2105	0.1667	0.1429	0.1538
63	5	就是不肯把仨瓜俩枣的工钱支付给农民工	0.5556	0.4545	0.5	0.3333	0.2727	0.3	0.3333	0.2857	0.3077
64	5	欧洲央行行长德拉吉的一句话挽救欧美股市于水火	0.2727	0.3158	0.2927	0.0909	0.1111	0.1	0.1429	0.1667	0.1538
65	5	土耳其航空公司6月9日从伊斯坦布尔飞往北京的TK020航班	0.1379	0.2353	0.1739	0.0714	0.125	0.0909	0.1111	0.2	0.1429
66	5	那些“犯错”的银行损失了什么	0.2857	0.3333	0.3077	0.1429	0.1667	0.1538	0.0	0.0	0.0
67	5	上万红酒…太古汇的华润万家Ole’超市一向标榜“高品质服务高端人群”	0.1471	0.2381	0.1818	0.0588	0.1	0.0741	0.0	0.0	0.0
68	5	在同县委书记研修班学员座谈时总书记说	0.2778	0.4167	0.3333	0.2222	0.3333	0.2667	0.1667	0.25	0.2
69	5	无奈又气愤的菜农拉着2000多斤黄花菜到该县行政服务中心抛撒	0.3	0.4286	0.3529	0.0667	0.1	0.08	0.1	0.1429	0.1176
70	5	俄罗斯央行公布的11月7日的外储总额为4210亿美元	0.3462	0.5	0.4091	0.2308	0.3333	0.2727	0.25	0.3333	0.2857
71	5	重点科室的负责人逐渐被替换为西医或中西医结合的专家	0.24	0.5455	0.3333	0.0833	0.2	0.1176	0.125	0.3333	0.1818
72	5	”某团购越南新娘活动吸引了11800余名网友参与	0.4583	0.55	0.5	0.4167	0.5	0.4545	0.125	0.1667	0.1429
73	5	顶着清华博士光环的陈达连续七个月求职未果	0.3	0.3	0.3	0.3	0.3	0.3	0.1667	0.1667	0.1667
74	5	首套房“认贷不认房”政策在不少银行落地执行	0.1429	0.1364	0.1395	0.0	0.0	0.0	0.0	0.0	0.0
75	5	当他们来到景区一书院办理入住登记时	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	5	中共广东省委十一届一次全会选举汪洋、朱小丹、朱明国、黄先耀、王荣、李玉妹、林雄、徐少华、林木声、庹震、万庆良、黄善春、李嘉为中共广东省第十一届委员会常务委员会委员	0.1111	0.8182	0.1957	0.0	0.0	0.0	0.0	0.0	0.0
77	5	天津、厦门、合肥、成都、西安等地方政府也在筹备基金政策	0.1481	0.3077	0.2	0.0769	0.1667	0.1053	0.0	0.0	0.0
78	5	说没有阶级观点……这是毛主席一生没有解决的问题	0.5217	0.6316	0.5714	0.4545	0.5556	0.5	0.2857	0.3333	0.3077
79	5	知青杨雨田上厕所时忘带手纸	0.3077	0.2	0.2424	0.3333	0.2	0.25	0.0	0.0	0.0
80	5	王亚伟遭遇了成名以来的最窘境	0.7857	0.5789	0.6667	0.2857	0.2222	0.25	0.25	0.1667	0.2
81	5	帮助客户进行终身的个人财富管理	0.2667	0.2857	0.2759	0.1429	0.1429	0.1429	0.0	0.0	0.0
82	5	这也能解释为何纳税百强的榜单中鲜少互联网公司的身影	0.16	0.2857	0.2051	0.0833	0.1429	0.1053	0.125	0.25	0.1667
83	5	相比韩国占据压倒性优势	0.5455	0.25	0.3429	0.4	0.1667	0.2353	0.3333	0.125	0.1818
84	5	在金锣火腿肠中吃出了类似石子的异物	0.2353	0.2105	0.2222	0.25	0.2222	0.2353	0.0	0.0	0.0
85	5	“如果你把打人的人扣留起来	0.1538	0.0909	0.1143	0.0	0.0	0.0	0.0	0.0	0.0
86	5	因省钱而花钱的做法是最大的错误	0.1333	0.087	0.1053	0.1429	0.0909	0.1111	0.0	0.0	0.0
87	5	限购限价政策本应逐步退出市场	0.5	0.3182	0.3889	0.4286	0.2727	0.3333	0.25	0.1429	0.1818
88	5	@沃尔玛中国官方微博进行了辟谣	0.3333	0.2174	0.2632	0.2857	0.1818	0.2222	0.2	0.1429	0.1667
89	5	索尼、夏普、#松下#这些曾经的行业领军企业开始走下坡路	0.0741	0.1	0.0851	0.0769	0.1	0.087	0.0	0.0	0.0
90	5	当时民警建议先发动家人亲戚朋友从张家到学校一线找一找	0.0769	0.1538	0.1026	0.0	0.0	0.0	0.0	0.0	0.0
91	5	南京工商局在食品抽检中发现贵州茅台生产的高级干红葡萄酒存在商标不规范等问题	0.1892	0.35	0.2456	0.0556	0.1	0.0714	0.0	0.0	0.0
92	5	20.5%的消费者表示“在商场看展览环境更舒适”	0.25	0.375	0.3	0.0833	0.125	0.1	0.0	0.0	0.0
93	5	猎头选人的时候看重哪些	0.1818	0.1818	0.1818	0.2	0.2	0.2	0.0	0.0	0.0
94	5	王亚伟“不爱”银行股	0.8	0.4444	0.5714	0.4	0.2222	0.2857	0.3333	0.1667	0.2222
95	5	小龙死于爆炸时迸射出来的铁片	0.3571	0.3333	0.3448	0.1429	0.1429	0.1429	0.0	0.0	0.0
96	5	leadcf)端口而开发的移动互联网金融O2O微官网平台(wap.leadbank.com.cn)已正式上线运行	0.3393	0.8261	0.481	0.2857	0.7273	0.4103	0.2222	0.5714	0.32
97	5	习式反腐是超越个人利益之上的	0.2143	0.2727	0.24	0.1429	0.2	0.1667	0.0	0.0	0.0
98	5	就是不肯把仨瓜俩枣的工钱支付给农民工	0.5556	0.4545	0.5	0.3333	0.2727	0.3	0.3333	0.2857	0.3077
99	5	美国政府关门的影响看似好像只是局限在美国本土	0.3182	0.5833	0.4118	0.2727	0.5	0.3529	0.1429	0.25	0.1818
100	5	5月8日海口市对76家供应点的大白菜、莲花白、小黄白、上海青4种蔬菜执行政府限价	0.25	0.5263	0.339	0.1	0.2222	0.1379	0.0	0.0	0.0
101	5	正是酝酿将南北车合并	0.5	0.2632	0.3448	0.4	0.2222	0.2857	0.3333	0.1667	0.2222
102	5	中国建行资产24495亿美元	0.2857	0.1667	0.2105	0.1429	0.0833	0.1053	0.0	0.0	0.0
103	5	因省钱而花钱的做法是最大的错误	0.1333	0.087	0.1053	0.1429	0.0909	0.1111	0.0	0.0	0.0
104	5	今后实行“属于企业经营自主权的事项	0.1765	0.1429	0.1579	0.125	0.1	0.1111	0.0	0.0	0.0
105	5	建议取消征收社会抚养费	0.8182	0.4737	0.6	0.8	0.4444	0.5714	0.6667	0.3333	0.4444
106	5	立遗嘱听起来似乎是不好的事	0.2308	0.3333	0.2727	0.1667	0.25	0.2	0.25	0.3333	0.2857
107	5	又极可能发生假药泛滥、用药危险	0.3333	0.25	0.2857	0.1429	0.1	0.1176	0.0	0.0	0.0
108	5	由27位传播及企业界资深人士联合发起成立的公益性组织---正知书院举办了其首届传播创新峰会	0.2667	0.5455	0.3582	0.2273	0.4545	0.303	0.0667	0.1429	0.0909
109	5	部分早退休领取最低养老金的人群或因无力购护理服务陷入“银发贫困状态”	0.2353	0.381	0.2909	0.0588	0.1	0.0741	0.0	0.0	0.0
110	5	极速物流带来的用户体验已经成为电商争抢订单的杀手锏	0.44	0.5238	0.4783	0.3333	0.4	0.3636	0.125	0.1429	0.1333
111	5	途牛旅游网周五向美国证券交易委员会提交了招股说明书	0.28	0.3043	0.2917	0.1667	0.1818	0.1739	0.0	0.0	0.0
112	5	社区书记带头扒她衣裤	0.7	0.35	0.4667	0.6	0.3	0.4	0.3333	0.1667	0.2222
113	5	现有运营商向OTT业务只收取宽带租赁费或包月流量费模式已被普遍认为后果严重	0.4324	0.7619	0.5517	0.1667	0.3	0.2143	0.1667	0.2857	0.2105
114	5	结构性货币政策加上存款利率双轨制导致利率结构严重扭曲	0.2308	0.2727	0.25	0.2308	0.2727	0.25	0.125	0.1429	0.1333
115	5	吴英父亲因涉嫌诬告陷害东阳市副市长陈军在被刑拘36天后	0.3704	0.4762	0.4167	0.2308	0.3	0.2609	0.2222	0.2857	0.25
116	5	实际此次涨薪将额外增加铁总72亿人力成本	0.65	0.619	0.6341	0.2	0.2	0.2	0.0	0.0	0.0
117	5	国航8月4日在其官网上发布了针对部分国际航线推出的“座享其程”收费选座服务	0.2703	0.4762	0.3448	0.1667	0.3	0.2143	0.0	0.0	0.0
118	5	巴东一处商业楼盘竟建到了长江主河道江面上	0.4	0.4	0.4	0.3	0.3	0.3	0.0	0.0	0.0
119	5	以下7个问题是婚姻里最难解决的	0.4	0.3529	0.375	0.2857	0.25	0.2667	0.0	0.0	0.0
120	5	❶联想与EMC成立合资公司	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121	5	专家称“简单来说就是要求央企的工资收入包括奖金要和企业的绩效挂钩”	0.1818	0.2857	0.2222	0.1875	0.3	0.2308	0.0909	0.1429	0.1111
122	5	雅虎邮箱则迫切需要彻底改进	0.3846	0.2273	0.2857	0.3333	0.1818	0.2353	0.25	0.1429	0.1818
123	5	父母悲痛之余捐献出他的一个肝脏、两个肾脏、一双眼角膜	0.1538	0.1905	0.1702	0.0	0.0	0.0	0.0	0.0	0.0
124	5	在巴基斯坦接壤印度的巴方边境口岸瓦格赫发生了一起自杀式炸弹袭击	0.3548	0.6471	0.4583	0.2667	0.5	0.3478	0.1	0.2	0.1333
125	5	今年23岁的谭凤(化名)在四川郫县一家民办幼儿园工作	0.1538	0.2105	0.1778	0.0769	0.1111	0.0909	0.125	0.1667	0.1429
126	5	前女友提出要现女友离开男方	0.9231	0.5714	0.7059	0.6667	0.4	0.5	1.0	0.5714	0.7273
127	5	指责京东商城拖欠其100万货款长达13个月	0.2381	0.2381	0.2381	0.1	0.1	0.1	0.0	0.0	0.0
128	5	陆根生老人响应国家号召	0.1818	0.087	0.1176	0.2	0.0909	0.125	0.0	0.0	0.0
129	5	”蓝翔挖掘机专业毕业的学生表示	0.6	0.4737	0.5294	0.2857	0.2222	0.25	0.2	0.1667	0.1818
130	5	国家主席习近平在索契同冬奥会中国体育代表团座谈	0.2609	0.2609	0.2609	0.0909	0.0909	0.0909	0.1429	0.1429	0.1429
131	5	”他7岁的孙子小智毅因肝坏死面临不测	0.2222	0.2353	0.2286	0.0	0.0	0.0	0.0	0.0	0.0
132	5	自开网店后每天上网10多小时	0.6429	0.4737	0.5455	0.4286	0.3333	0.375	0.0	0.0	0.0
133	5	甚至有84岁老人每天坚持锻炼却从不戴口罩	0.35	0.3043	0.3256	0.1	0.0909	0.0952	0.1667	0.1429	0.1538
134	5	搬家时他们在郑州熊儿河桥边留下了一张合影	0.1	0.087	0.093	0.0	0.0	0.0	0.0	0.0	0.0
135	5	来自全国各地的新疆游子和建设者们	0.125	0.2	0.1538	0.125	0.2	0.1538	0.0	0.0	0.0
136	5	松花江边已拉起了禁止过江的警界线	0.125	0.1667	0.1429	0.0	0.0	0.0	0.0	0.0	0.0
137	5	中国政府决定恢复驻索马里大使馆	0.6667	0.4545	0.5405	0.2857	0.1818	0.2222	0.2	0.1429	0.1667
138	5	看胖子版演员的参与者比看瘦子版的吃下更多不健康食物	0.4	0.5	0.4444	0.1667	0.2	0.1818	0.125	0.1667	0.1429
139	5	但做礼品垂直电商需要强大的供应链和产品议价能力	0.1739	0.1667	0.1702	0.0909	0.0833	0.087	0.0	0.0	0.0
140	5	他已为公司规划好了一条战略发展方针	0.3529	0.3	0.3243	0.375	0.3	0.3333	0.2	0.1667	0.1818
141	5	在线旅游领域近日最大的热点莫过于携程以换股方式从Expedia收购艺龙65%股权的传闻了	0.2045	0.375	0.2647	0.1364	0.25	0.1765	0.0	0.0	0.0
142	5	爸爸们可以在应用上分享自己的育儿心得和诀窍	0.1429	0.1304	0.1364	0.0	0.0	0.0	0.0	0.0	0.0
143	5	原本围绕产品提供服务的经纪平台并不直接产生价值	0.3478	0.3636	0.3556	0.1818	0.1818	0.1818	0.0	0.0	0.0
144	5	大量外语词不经翻译就见诸报端	0.2143	0.1429	0.1714	0.1429	0.1	0.1176	0.0	0.0	0.0
145	5	为什么想到京东上买正品退假货	0.4286	0.2609	0.3243	0.1429	0.0909	0.1111	0.0	0.0	0.0
146	5	早前@成龙受访称现在“儿子好、老婆开心”	0.15	0.1667	0.1579	0.1	0.1111	0.1053	0.0	0.0	0.0
147	5	有的产证上证件姓名和地址还能对上	0.125	0.1053	0.1143	0.0	0.0	0.0	0.0	0.0	0.0
148	5	上海地铁13号线的隆德路站、武宁路站和长寿路站就开通试运营啦~隆德路站与11号线、长寿路站可与7号线换乘	0.1923	0.4762	0.274	0.1154	0.3	0.1667	0.0588	0.1429	0.0833
149	5	央行历来强调货币政策调控主要包括通货膨胀率、经济增长率、新增就业、国际收支平衡状况四个指标	0.1556	0.5	0.2373	0.0909	0.2857	0.1379	0.0667	0.25	0.1053
150	5	除了要查明""速生鸡""是否存在抗生素和激素超标	0.2083	0.2381	0.2222	0.1667	0.2	0.1818	0.0	0.0	0.0
151	5	明确了本市将推行“错时停车”制度	0.25	0.2857	0.2667	0.25	0.2857	0.2667	0.2	0.25	0.2222
152	5	快递公司再现“暴力分拣”的丑闻	0.5333	0.5714	0.5517	0.5714	0.5714	0.5714	0.4	0.5	0.4444
153	5	久违的阳光再现申城	0.3333	0.1304	0.1875	0.25	0.0909	0.1333	0.0	0.0	0.0
154	5	新民网记者从今天上海市人大常委会审议现场获悉	0.0455	0.0588	0.0513	0.0	0.0	0.0	0.0	0.0	0.0
155	5	目前大学生体质明显是”女强男弱“	0.75	0.6316	0.6857	0.25	0.2222	0.2353	0.2	0.1667	0.1818
156	5	尼康D600相机被曝拍摄时会出现黑色斑点	0.2	0.2353	0.2162	0.1	0.125	0.1111	0.0	0.0	0.0
157	5	新民网独家报道了吉祥航空航班货舱烟雾警告装置被触发紧急备降济南一事	0.2424	0.3636	0.2909	0.1875	0.2727	0.2222	0.0	0.0	0.0
158	5	被害学生黄洋的亲属已从四川抵达上海	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
159	5	报名外地驾校存在假证、培训不规范、收取额外费用等风险隐患	0.25	0.35	0.2917	0.2143	0.3	0.25	0.1111	0.1667	0.1333
160	5	该数据已接近全球货币供应总量的四分之一	0.3158	0.2609	0.2857	0.2222	0.1818	0.2	0.0	0.0	0.0
161	5	上海地铁11号线总换乘线路达到10条	0.4444	0.4	0.4211	0.3333	0.3	0.3158	0.0	0.0	0.0
162	5	1号店在上海亚新生活广场已开设线下数码服务站	0.2727	0.4	0.3243	0.1818	0.2857	0.2222	0.1429	0.2	0.1667
163	5	上海地铁3号线长江南路站、殷高西路站、江湾镇站三站进一步限流	0.2667	0.381	0.3137	0.1333	0.2	0.16	0.1	0.1429	0.1176
164	5	10月份本市私人、私企客车额度投标拍卖将于本月19日举行	0.1071	0.2143	0.1429	0.0714	0.1429	0.0952	0.0	0.0	0.0
165	5	却发现还得和一孩们抢产床、抢病房、抢入学资格	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
166	5	河南邓州的体育老师王老师在办公室训儿子时	0.3	0.3158	0.3077	0.1	0.1111	0.1053	0.0	0.0	0.0
167	5	由起重机吊在50米半空用餐~这样的体验即将在上海实现	0.2308	0.2609	0.2449	0.0769	0.0909	0.0833	0.0	0.0	0.0
168	5	这样才能充分发挥民间的专业力量	0.2667	0.1905	0.2222	0.2857	0.2	0.2353	0.0	0.0	0.0
169	5	近日上海警方破获的一婚恋诈骗团伙	0.25	0.2353	0.2424	0.0	0.0	0.0	0.0	0.0	0.0
170	5	已从学校宿舍搬进中关村一幢商住两用楼	0.0556	0.0455	0.05	0.0	0.0	0.0	0.0	0.0	0.0
171	5	我所关注的主要消息包含两大方面	0.0667	0.0526	0.0588	0.0	0.0	0.0	0.0	0.0	0.0
172	5	公司拟以自有资金3.978亿元收购浙江永乐影视股份有限公司若干股东持有的永乐影视51%的股权	0.1957	0.5625	0.2903	0.1739	0.5	0.2581	0.0667	0.2	0.1
173	5	宣布推出一款能够自主学习的半自动泊车系统	0.75	0.625	0.6818	0.5	0.4167	0.4545	0.3333	0.25	0.2857
174	5	成为国内首个基本实现分质供水的百万人口城市	0.8571	0.9	0.878	0.8	0.8	0.8	0.5714	0.6667	0.6154
175	5	根据2014年2月8日国家发改委等部门联合发布的《关于进一步做好新能源汽车推广应用工作的通知》	0.1702	0.4	0.2388	0.0435	0.1	0.0606	0.0667	0.1667	0.0952
176	5	而此次乐视网发布新品在微博上可谓下足功夫	0.25	0.2778	0.2632	0.0	0.0	0.0	0.0	0.0	0.0
177	5	这是对付PM2.5的“神器”利用水雾湿润尘埃颗粒	0.1667	0.1818	0.1739	0.0833	0.0909	0.087	0.125	0.1429	0.1333
178	5	金融改革正处在难得的战略机遇期	0.3333	0.2778	0.303	0.2857	0.2222	0.25	0.0	0.0	0.0
179	5	一名超市员工偷偷向小女孩摆手示意不要哭	0.4737	0.4286	0.45	0.2222	0.2	0.2105	0.0	0.0	0.0
180	5	给大街小巷、公园广场铺上了金黄的壮锦	0.2222	0.3077	0.2581	0.0	0.0	0.0	0.0	0.0	0.0
181	5	国务院前总理朱镕基因为一条新闻再次引起人们的关注与怀念	0.1111	0.1364	0.1224	0.0769	0.0909	0.0833	0.1111	0.1429	0.125
182	5	呼市交管支队和林县大队西沟门中队3月26日一举将其拿下	0.1111	0.15	0.1277	0.0	0.0	0.0	0.0	0.0	0.0
183	5	但步入稳步增长阶段的中国车市凭借巨大商机和未来前景依然吸引了众多跨国汽车公司和国内汽车企业踊跃参	0.125	0.3529	0.1846	0.0833	0.25	0.125	0.0	0.0	0.0
184	5	文明出境游不仅是提升国家形象、增强国家软实力必要构成	0.2308	0.5	0.3158	0.1538	0.3333	0.2105	0.125	0.25	0.1667
185	5	被称为“小托福”的ETSTOEFLJunior考试“落地”江城	0.2258	0.3333	0.2692	0.0667	0.1	0.08	0.1	0.1429	0.1176
186	5	《变4》否认电影推迟上映男主角想和李冰冰演情侣迈克尔-贝现场解释了和盘古公司这几日沸沸扬扬的“矛盾”	0.46	1.0	0.6301	0.28	0.6364	0.3889	0.5	1.1429	0.6957
187	5	房地产建设领域的腐败大案、要案呈现“三多”特点——实权官员落马多、圈地盖楼猫腻多、大拆大建民怨多	0.1458	0.4667	0.2222	0.0833	0.2857	0.129	0.0	0.0	0.0
188	5	还是出现了叙利亚“化武换和平”、伊朗核问题协议、巴以和谈重启等有利于地区稳定的亮点	0.0732	0.1765	0.1034	0.0	0.0	0.0	0.0	0.0	0.0
189	5	瑞丽的进出口贸易无论是在进出口货物重量	0.2632	0.2778	0.2703	0.2222	0.2222	0.2222	0.1667	0.1667	0.1667
190	5	不但Android手机势不可挡的向着大屏进化	0.2273	0.3333	0.2703	0.0909	0.1429	0.1111	0.0	0.0	0.0
191	5	超级大片模式即将被时代淘汰今年暑期档的超级大片过于密集而导致不少出乎意料的“滑铁卢”的情况已经给好莱坞敲响了警钟	0.2857	0.6957	0.4051	0.25	0.6364	0.359	0.2222	0.5714	0.32
192	5	黄金投资前景短期堪忧几成业界共识	0.25	0.25	0.25	0.25	0.25	0.25	0.0	0.0	0.0
